,,114年3月31日,,113年12月31日,,113年3月31日
應收票據,,"$ 1,424,685",,"$ 1,146,172",,"$ 1,131,140"
應收帳款,,"1,049,065,847",,"1,119,217,114",,"717,841,047"
減：備抵損失,,"(16,127,134)",,"(16,122,423)",,"(18,068,319)"
,,"$ 1,034,363,398",,"$ 1,104,240,863",,"$ 700,903,868"
