"1月1日
增加採用權益法之投資
採用權益法之投資退回股款
處分採用權益法之投資
採用權益法之投資盈餘分派
採用權益法之投資損益份額
保留盈餘變動
資本公積變動
其他權益變動
其他",,114年,,113年
,,"$ 200,117,473","$ 198,480,355
727,805
(4,887,597)
-
(2,693,164)
(10,649,192)
1,076,986
499,897
(950,808)
3,419,921",
,,-,,
,,"(1,012,850)",,
,,"(3,444,085)",,
,,"(3,339,232)",,
,,"6,030,200",,
,,"51,248",,
,,"(112,050)",,
,,"1,479,073",,
,,"2,004,706",,
