,,114年3月31日,,113年12月31日,,113年3月31日
"額定股數(仟股)
額定資本額",,"18,000,000",,"18,000,000",,
,,"$ 180,000,000",,"$ 180,000,000",,
,,"13,891,702",,"13,890,729",,
實收資本額,,"$ 138,917,019",,"$ 138,907,293",,
